report_date,year,month,market,source,commodity,category,class_grade,sex,head_count,weight_range,avg_weight,weight_bucket,price_range,avg_price,notes,pdf_url,local_pdf,raw_line,publication_page
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,61,539,539.0,500-600,200.50,200.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,61 539 539 200.50 200.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,3,557,557.0,500-600,199.00,199.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,3 557 557 199.00 199.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,9,588,588.0,500-600,185.50,185.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,9 588 588 185.50 185.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,43,627-639,633.0,600-700,185.00-188.25,186.75,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,43 627-639 633 185.00-188.25 186.75,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,13,662,662.0,600-700,177.00,177.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,13 662 662 177.00 177.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,32,666,666.0,600-700,185.50,185.5,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,32 666 666 185.50 185.50 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,5,846,846.0,800-900,149.00,149.0,Full,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,5 846 846 149.00 149.00 Full,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,17,290,290.0,200-300,228.00,228.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,17 290 290 228.00 228.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,6,506,506.0,500-600,193.00,193.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,6 506 506 193.00 193.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-17,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,8,646,646.0,600-700,169.00,169.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/jq086x22r/t435hr08f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-17.pdf,8 646 646 169.00 169.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-17
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,25,331,331.0,300-400,207.00,207.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,25 331 331 207.00 207.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,68,442,442.0,400-500,191.00,191.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,68 442 442 191.00 191.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,18,498,498.0,400-500,179.50,179.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,18 498 498 179.50 179.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,52,565,565.0,500-600,174.00,174.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,52 565 565 174.00 174.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,4,708,708.0,700-800,155.00,155.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,4 708 708 155.00 155.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,81,358-379,374.0,300-400,226.00-232.00,230.58,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,81 358-379 374 226.00-232.00 230.58,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,28,425,425.0,400-500,225.00,225.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,28 425 425 225.00 225.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,113,469-499,492.0,400-500,207.00-213.00,210.95,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,113 469-499 492 207.00-213.00 210.95,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,21,505-517,516.0,500-600,201.00-204.75,201.35,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,21 505-517 516 201.00-204.75 201.35,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,8,590,590.0,500-600,185.00,185.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,8 590 590 185.00 185.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,16,637,637.0,600-700,184.00,184.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,16 637 637 184.00 184.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,13,655,655.0,600-700,187.00,187.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,13 655 655 187.00 187.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,2,722,722.0,700-800,165.00,165.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,2 722 722 165.00 165.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,7,399,399.0,300-400,222.00,222.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,7 399 399 222.00 222.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,34,494,494.0,400-500,201.00,201.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,34 494 494 201.00 201.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,5,535,535.0,500-600,193.00,193.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,5 535 535 193.00 193.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,41,606,606.0,600-700,180.00,180.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,41 606 606 180.00 180.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-02-24,2023,2,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,8,668,668.0,600-700,170.50,170.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/mp48ts17k/05743409f/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-02-24.pdf,8 668 668 170.50 170.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-02-24
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,52,342-346,343.0,300-400,199.00,199.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,52 342-346 343 199.00 199.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,23,352-380,360.0,300-400,193.00-198.00,195.94,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,23 352-380 360 193.00-198.00 195.94,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,62,413-438,426.0,400-500,187.00-189.00,187.91,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,62 413-438 426 187.00-189.00 187.91,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,52,458,458.0,400-500,191.50,191.5,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,52 458 458 191.50 191.50 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,17,481,481.0,400-500,184.50,184.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,17 481 481 184.50 184.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,53,501-536,523.0,500-600,182.00,182.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,53 501-536 523 182.00 182.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,5,681,681.0,600-700,162.00,162.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,5 681 681 162.00 162.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,5,278,278.0,200-300,232.00,232.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,5 278 278 232.00 232.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,9,335,335.0,300-400,235.00,235.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,9 335 335 235.00 235.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,71,381-388,384.0,300-400,227.00-234.00,231.79,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,71 381-388 384 227.00-234.00 231.79,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,53,405-416,410.0,400-500,232.00-233.50,232.28,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,53 405-416 410 232.00-233.50 232.28 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,4,430,430.0,400-500,235.00,235.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,4 430 430 235.00 235.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,123,418-448,433.0,400-500,217.00-230.00,221.82,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,123 418-448 433 217.00-230.00 221.82,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,212,466-492,486.0,400-500,211.00-218.00,211.54,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,212 466-492 486 211.00-218.00 211.54,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
2023-03-03,2023,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,142,513-547,536.0,500-600,198.00-201.00,198.82,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/n5840735x/6q183z714/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-03-03.pdf,142 513-547 536 198.00-201.00 198.82,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-03-03
